"ИД";"ЧЛВК_ИД";"ПРИЗНАК";"СОСТОЯНИЕ";"НАЧАЛО";"КОНЕЦ";"ПЛАН_ИД";"ГРУППА";"П_ПРКОК_ИД";"ВИД_ОБУЧ_ИД";"ПРИМЕЧАНИЕ";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ";"КОНЕЦ_ПО_ПРИКАЗУ";"ВМЕСТО";"В_СВЯЗИ_С";"ТЕКСТ"
118136;133801;обучен;утвержден;2006-09-01 00:00:00.000;2006-10-15 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;127433;
118137;133901;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138583;
118138;134059;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138584;
118139;134269;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138585;
118140;134350;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138586;
118141;134412;обучен;утвержден;2006-09-01 00:00:00.000;2007-02-04 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;130658;
118142;134419;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138587;
118143;134485;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138588;
118144;132510;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138589;
118145;134596;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138590;
118146;132794;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138591;
118147;134759;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3734;"3121";279871;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;138592;
116704;133701;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141366;
116705;133755;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141367;
116706;133866;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141368;
116707;133903;обучен;утвержден;2006-09-01 00:00:00.000;2006-10-08 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;127053;
116708;133965;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141369;
116709;134075;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141370;
116710;134088;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141371;
116711;134104;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141372;
116712;134136;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141373;
116713;134184;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3795;"3538";279055;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;141374;
118397;129416;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;140290;
118398;129388;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;140291;
118399;129413;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;140295;
118400;130429;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;140292;
118401;129417;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;140293;
118402;129454;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;140294;
118403;129495;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;140296;
118404;130330;обучен;утвержден;2006-09-01 00:00:00.000;2007-08-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;140297;
118406;130682;обучен;утвержден;2006-09-01 00:00:00.000;2007-01-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;131308;
118407;129482;обучен;утвержден;2006-09-01 00:00:00.000;2007-01-31 00:00:00.000;3718;"4100";279891;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2007-08-31 00:00:00.000;;131317;
80837;118678;диплом;утвержден;2005-02-01 00:00:00.000;2005-11-14 00:00:00.000;2158;"6121";221220;1;отлично;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;9999-09-09 00:00:00.000;;104844;
77903;126619;академ;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2143;"2102";204307;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;103159;
80054;118663;обучен;утвержден;2004-10-15 00:00:00.000;2005-01-31 00:00:00.000;2158;"6120";214555;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80824;
69378;132513;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71780;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71780;
69379;132514;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71570;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71570;
69380;132515;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71755;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71755;
69381;132516;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71683;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71683;
69382;132517;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 73848;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;73848;
69383;132518;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71822;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71822;
69386;132521;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 73916;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;73916;
69387;132523;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 73877;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;73877;
69388;132522;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71782;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71782;
69389;132524;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71734;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71734;
69390;132525;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 73928;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;73928;
69391;132527;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71733;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71733;
69441;132634;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71781;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71781;
69442;132635;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71754;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71754;
69443;132636;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71788;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71788;
69444;132637;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71791;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71791;
69445;132638;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71778;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71778;
69449;132643;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 73917;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;73917;
69450;132644;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201339, Уч_ид 71501;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71501;
69451;132645;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71790;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71790;
69452;132648;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71783;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71783;
69453;132649;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71658;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71658;
71560;134565;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1103";201356;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91248;
69454;132650;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71872;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71872;
69455;132651;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71662;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71662;
69503;134777;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71653;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71653;
69504;134781;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71654;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71654;
69505;134783;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 73903;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;73903;
69506;135076;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71709;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71709;
69508;135133;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71664;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71664;
69392;132528;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71776;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71776;
80720;118059;диплом;утвержден;2005-02-01 00:00:00.000;2005-05-15 00:00:00.000;2148;"6101";221193;1;удовлетворительно;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;9999-09-09 00:00:00.000;;85390;
69393;132529;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71792;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71792;
69394;132660;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71779;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71779;
69395;132530;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201355, Уч_ид 71549;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71549;
69396;132531;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201356, Уч_ид 71812;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71812;
69397;132532;обучен;отменен;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1100";200179;1; # отменен ПП 201355, Уч_ид 71546;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;71546;
91842;136916;обучен;отменен;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;3097;"1538";237685;1; # отменен ПП 242421, Уч_ид 102296;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;102296;
92714;132124;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;3034;"3895";237845;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;110993;
92715;132135;обучен;утвержден;2005-09-01 00:00:00.000;2006-02-03 00:00:00.000;3034;"3895";237845;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;107104;
91579;130864;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118458;
91580;130491;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118459;
91581;129355;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118460;
91582;129325;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118461;
91583;129306;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118462;
91584;129299;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118463;
91585;129319;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118464;
91586;129360;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118466;
91587;129272;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118467;
91588;125662;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118468;
91589;129372;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118469;
91590;121083;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118470;
91591;129344;обучен;утвержден;2005-09-01 00:00:00.000;2006-08-31 00:00:00.000;2840;"3102";237598;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2006-08-31 00:00:00.000;;118471;
71546;132532;обучен;утвержден;2004-09-01 00:00:00.000;2005-04-03 00:00:00.000;2142;"1102";201355;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;83685;
71547;132791;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1102";201355;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91214;
71548;132669;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1102";201355;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91212;
71549;132530;обучен;утвержден;2004-09-01 00:00:00.000;2004-12-14 00:00:00.000;2142;"1102";201355;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;80391;
71550;133809;обучен;утвержден;2004-09-01 00:00:00.000;2005-08-31 00:00:00.000;2142;"1103";201356;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2005-08-31 00:00:00.000;;91232;
