"ГРУППА";"ПЛАН_ИД";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ"
"2100";5606;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2101";5606;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3104";5607;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3106";5607;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3100";5608;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3101";5608;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4103";5609;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4104";5609;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4105";5609;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4106";5609;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5103";5610;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5102";5611;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5101";5612;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6113";6487;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1125";5613;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1120";5614;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2120";5616;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6110";5623;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1538";5676;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1539";5676;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2538";5677;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2539";5677;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3538";5678;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3539";5678;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4538";5679;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4539";5679;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5539";5681;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5538";5683;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2508";5056;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6508";5331;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2121";5457;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3538";5256;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3539";5256;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4538";5257;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4539";5257;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4895";5264;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3104";5283;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3105";5283;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3100";5284;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3101";5284;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3102";5284;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3103";5284;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4104";5285;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4105";5285;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4106";5285;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4100";5286;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4101";5286;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4102";5286;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3120";5287;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3121";5287;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4120";5288;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4121";5288;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4125";5300;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5120";4817;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5125";4818;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5538";4860;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5539";5380;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6539";5381;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4100";5619;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6125";5451;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5113";5548;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5114";5549;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2508";5685;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5508";5687;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6508";5688;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4120";5857;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4125";5858;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5125";5861;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5120";5862;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5120";5863;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6125";5864;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6120";5865;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1103";6519;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1105";6519;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1106";6519;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2538";7358;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2539";7358;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3538";7359;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3539";7359;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4538";7360;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4539";7360;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6539";7361;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6538";7362;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6113";6199;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6114";6200;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1508";6190;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5508";7076;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6539";6085;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6538";6086;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5539";6087;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5538";6088;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5110";6166;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5111";6167;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5112";6168;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5113";6169;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5114";6170;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4101";7011;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4508";7098;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4106";6525;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5125";7168;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6111";6134;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6113";6135;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6113";6136;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6103";6152;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6102";6146;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5113";6147;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6114";6151;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5114";6150;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6101";6153;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6509";7082;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6509";7083;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3105";5607;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1538";6432;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1539";6432;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2538";6433;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2539";6433;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3538";6434;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3539";6434;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4538";6435;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4539";6435;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5539";6436;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5538";6437;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2508";6438;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6110";6451;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6111";7179;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6539";6888;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6538";6889;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5539";6890;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5538";6891;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3508";6895;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4508";6091;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5125";6163;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6125";6164;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5509";6175;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5509";6953;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5509";6965;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1508";6974;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6111";6975;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6113";6976;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6103";6977;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5113";6979;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6114";6980;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5114";6981;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6101";6982;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2105";6521;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2125";6894;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5100";6383;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3100";7009;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3101";7009;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2100";7010;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2101";7010;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4100";7011;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5110";7015;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3120";7012;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4125";7013;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4120";7014;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5111";7016;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5508";7071;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3120";6112;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3121";6113;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2121";6114;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3508";6182;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1100";6520;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1101";6520;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2103";6521;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2106";6521;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3104";6523;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3105";6523;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4103";6525;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4104";6525;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4105";6525;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6114";6526;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3106";6523;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6125";6595;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5509";6377;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5125";6606;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5125";6624;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6508";7175;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6125";6627;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6120";6628;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3125";6893;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5113";6721;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5114";6722;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4121";5857;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6100";7443;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6100";7452;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6125";7454;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6125";7455;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6110";7458;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6110";7470;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6111";7473;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6111";7474;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6113";7475;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6113";7477;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6114";7478;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6114";7479;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1105";7480;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1106";7480;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1100";7485;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1101";7485;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1125";7486;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1120";7487;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5100";7489;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6107";7821;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5107";7822;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5125";7559;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5110";7561;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5115";7563;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5112";7566;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5111";7568;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5113";7569;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6109";7599;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2108";7600;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3108";7601;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4108";7602;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5109";7604;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5109";7806;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1108";7558;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1537";7583;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"6108";7608;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5108";7607;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1121";7487;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5121";7705;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5538";7740;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5539";7740;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5120";7496;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5111";7503;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5113";7508;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5114";7509;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1538";7583;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"1539";7583;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5114";7584;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5115";7585;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5112";7586;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5110";7587;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5125";7588;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5538";7825;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"5539";7825;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2103";7430;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2105";7430;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2106";7430;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2100";7431;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3103";7434;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"2125";7432;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
